timestamp,district,city_hub,discom_zone,panel_name,demand_mw,net_demand_mw,active_power_kw,reactive_power_mvar,renewable_mw,solar_mw,wind_mw,grid_frequency_hz,voltage_kv,power_factor,thd_pct,dsm_penalty_rate_inr
2026-09-11 07:45:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,803.31,671.65,803312.9,194.79,131.66,37.93,93.73,49.956,399.8,0.972,5.31,0.0
2026-09-11 08:00:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,2923.27,2746.58,2923271.5,557.59,176.69,44.67,132.03,50.033,399.3,0.982,4.24,0.0
2026-09-11 08:00:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3287.77,3114.04,3287766.4,1086.6,173.72,44.67,129.06,50.033,398.3,0.949,4.9,0.0
2026-09-11 08:00:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1522.59,1421.17,1522591.4,317.92,101.42,44.67,56.75,50.033,402.7,0.979,3.98,0.0
2026-09-11 08:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1399.24,1285.32,1399238.9,381.15,113.92,44.67,69.25,50.033,399.0,0.965,5.24,0.0
2026-09-11 08:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1006.83,853.61,1006827.0,204.1,153.21,44.67,108.55,50.033,399.5,0.98,3.26,0.0
2026-09-11 08:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,923.57,752.79,923574.0,119.67,170.79,44.67,126.12,50.033,397.9,0.992,2.85,0.0
2026-09-11 08:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1698.39,50.0,1698390.3,360.17,1960.06,568.49,1391.57,50.033,399.7,0.978,4.15,0.0
2026-09-11 08:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,1954.36,1858.03,1954363.9,580.9,96.33,44.67,51.67,50.033,399.9,0.959,5.58,0.0
2026-09-11 08:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,1874.21,1766.34,1874211.8,415.52,107.87,44.67,63.2,50.033,396.6,0.976,4.25,0.0
2026-09-11 08:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,849.95,711.38,849946.2,189.3,138.57,44.67,93.9,50.033,401.6,0.976,4.6,0.0
2026-09-11 08:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3082.23,2900.92,3082227.3,536.15,181.31,52.18,129.13,50.028,402.6,0.985,3.46,0.0
2026-09-11 08:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3366.12,3235.02,3366120.2,1077.14,131.1,52.18,78.92,50.028,397.8,0.952,5.14,0.0
2026-09-11 08:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1557.06,1419.41,1557063.6,278.71,137.66,52.18,85.48,50.028,400.2,0.984,3.67,0.0
2026-09-11 08:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1433.31,1307.32,1433311.7,362.73,125.99,52.18,73.81,50.028,398.4,0.969,4.8,0.0
2026-09-11 08:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,969.01,796.21,969010.7,175.24,172.8,52.18,120.62,50.028,402.4,0.984,3.41,0.0
2026-09-11 08:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,941.87,770.75,941867.5,94.54,171.12,52.18,118.94,50.028,398.3,0.995,2.82,0.0
2026-09-11 08:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1809.36,50.0,1809355.0,468.57,2089.34,664.1,1425.23,50.028,400.3,0.968,4.66,0.0
2026-09-11 08:15:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2007.57,1853.64,2007567.4,577.1,153.92,52.18,101.74,50.028,397.5,0.961,5.76,0.0
2026-09-11 08:15:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,1861.0,1717.15,1860995.8,468.68,143.84,52.18,91.66,50.028,397.4,0.97,4.4,0.0
2026-09-11 08:15:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,843.28,771.36,843279.1,211.6,71.92,52.18,19.74,50.028,399.6,0.97,4.72,0.0
2026-09-11 08:30:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3181.65,3078.48,3181645.4,668.36,103.17,60.47,42.7,49.978,401.0,0.979,3.95,0.0
2026-09-11 08:30:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3448.2,3317.27,3448195.7,1050.09,130.92,60.47,70.45,49.978,401.2,0.957,5.73,0.0
2026-09-11 08:30:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1536.31,1392.99,1536313.5,282.07,143.33,60.47,82.86,49.978,402.3,0.984,2.9,0.0
2026-09-11 08:30:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1390.52,1294.83,1390516.2,399.61,95.69,60.47,35.21,49.978,397.3,0.961,4.61,0.0
2026-09-11 08:30:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,998.15,889.0,998145.9,203.11,109.15,60.47,48.68,49.978,400.3,0.98,3.33,0.0
2026-09-11 08:30:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,949.12,806.57,949123.4,174.04,142.56,60.47,82.09,49.978,396.8,0.984,2.81,0.0
2026-09-11 08:30:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1854.57,50.0,1854574.5,480.86,2148.75,769.64,1379.12,49.978,399.4,0.968,3.67,0.0
2026-09-11 08:30:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,1973.54,1834.19,1973544.2,682.23,139.36,60.47,78.89,49.978,397.2,0.945,5.43,0.0
2026-09-11 08:30:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,1895.46,1742.42,1895464.9,414.18,153.05,60.47,92.57,49.978,402.6,0.977,4.26,0.0
2026-09-11 08:30:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,807.32,700.38,807324.3,197.54,106.95,60.47,46.48,49.978,403.5,0.971,4.89,0.0
2026-09-11 08:45:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3093.23,2944.66,3093234.9,722.6,148.57,69.52,79.05,50.045,399.1,0.974,2.96,0.0
2026-09-11 08:45:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3260.3,3124.44,3260295.3,923.2,135.85,69.52,66.33,50.045,402.8,0.962,5.56,0.0
2026-09-11 08:45:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1582.82,1466.35,1582821.1,371.26,116.47,69.52,46.95,50.045,396.9,0.974,3.11,0.0
2026-09-11 08:45:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1516.85,1339.39,1516845.1,441.71,177.45,69.52,107.93,50.045,401.1,0.96,5.33,0.0
2026-09-11 08:45:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,975.95,867.9,975950.1,178.18,108.05,69.52,38.52,50.045,398.7,0.984,3.35,0.0
2026-09-11 08:45:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,969.28,804.44,969275.2,159.36,164.83,69.52,95.31,50.045,401.6,0.987,3.31,0.0
2026-09-11 08:45:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1864.82,50.0,1864820.3,436.54,2266.4,884.86,1381.54,50.045,403.4,0.974,4.27,0.0
2026-09-11 08:45:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2078.13,1902.76,2078132.7,630.64,175.37,69.52,105.85,50.045,403.0,0.957,5.39,0.0
2026-09-11 08:45:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,1834.78,1728.35,1834780.1,510.76,106.43,69.52,36.9,50.045,402.6,0.963,4.06,0.0
2026-09-11 08:45:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,870.99,746.13,870989.1,245.52,124.86,69.52,55.33,50.045,402.9,0.962,4.3,0.0
2026-09-11 09:00:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3250.63,3119.4,3250632.4,805.58,131.24,79.3,51.94,50.02,400.5,0.971,3.46,0.0
2026-09-11 09:00:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3624.03,3435.04,3624026.4,990.9,188.98,79.3,109.68,50.02,399.6,0.965,5.5,0.0
2026-09-11 09:00:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1598.47,1452.21,1598469.8,329.84,146.26,79.3,66.96,50.02,400.5,0.979,3.76,0.0
2026-09-11 09:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1516.44,1334.68,1516444.1,437.41,181.76,79.3,102.46,50.02,397.8,0.961,5.42,0.0
2026-09-11 09:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1024.5,834.16,1024504.7,231.76,190.34,79.3,111.04,50.02,400.8,0.975,3.01,0.0
2026-09-11 09:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,969.78,800.6,969776.3,97.34,169.18,79.3,89.88,50.02,402.5,0.995,3.23,0.0
2026-09-11 09:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1845.12,50.0,1845115.1,418.54,2431.56,1009.25,1422.31,50.02,402.0,0.975,3.71,0.0
2026-09-11 09:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,1988.23,1816.83,1988229.6,547.11,171.4,79.3,92.1,50.02,398.7,0.964,5.62,0.0
2026-09-11 09:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,1916.8,1777.96,1916796.9,506.23,138.84,79.3,59.54,50.02,397.5,0.967,4.13,0.0
2026-09-11 09:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,876.32,722.35,876318.3,228.01,153.97,79.3,74.67,50.02,397.2,0.968,4.0,0.0
2026-09-11 09:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3100.46,2943.57,3100455.1,782.63,156.88,89.73,67.15,50.029,397.7,0.97,3.84,0.0
2026-09-11 09:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3527.79,3325.05,3527794.0,1069.16,202.74,89.73,113.01,50.029,397.2,0.957,5.46,0.0
2026-09-11 09:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1606.12,1464.27,1606121.8,364.89,141.85,89.73,52.12,50.029,399.4,0.975,3.37,0.0
2026-09-11 09:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1561.18,1394.14,1561179.5,433.12,167.04,89.73,77.31,50.029,402.0,0.964,4.75,0.0
2026-09-11 09:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1052.04,879.93,1052044.4,107.78,172.12,89.73,82.39,50.029,397.6,0.995,3.26,0.0
2026-09-11 09:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,990.78,805.43,990784.2,186.05,185.35,89.73,95.63,50.029,401.2,0.983,3.34,0.0
2026-09-11 09:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1917.9,50.0,1917900.2,526.44,2540.44,1141.99,1398.45,50.029,402.5,0.964,3.98,0.0
2026-09-11 09:15:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2004.22,1899.49,2004215.1,619.4,104.73,89.73,15.0,50.029,399.7,0.955,5.62,0.0
2026-09-11 09:15:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,1892.54,1714.42,1892538.6,404.37,178.12,89.73,88.39,50.029,401.0,0.978,4.44,0.0
2026-09-11 09:15:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,861.36,703.33,861363.6,232.56,158.03,89.73,68.3,50.029,401.1,0.965,4.36,0.0
2026-09-11 09:30:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3356.79,3186.44,3356789.9,926.09,170.35,100.72,69.62,50.031,399.0,0.964,3.81,0.0
2026-09-11 09:30:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3596.77,3439.54,3596766.2,1088.39,157.23,100.72,56.5,50.031,401.3,0.957,5.74,0.0
2026-09-11 09:30:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1609.59,1466.33,1609587.9,367.99,143.26,100.72,42.54,50.031,400.7,0.975,3.73,0.0
2026-09-11 09:30:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1587.4,1411.21,1587398.0,514.31,176.19,100.72,75.47,50.031,399.5,0.951,5.11,0.0
2026-09-11 09:30:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1061.63,866.34,1061627.3,227.82,195.29,100.72,94.56,50.031,399.2,0.978,3.17,0.0
2026-09-11 09:30:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1070.15,898.64,1070150.9,107.42,171.51,100.72,70.79,50.031,401.9,0.995,3.06,0.0
2026-09-11 09:30:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1953.3,50.0,1953296.4,447.19,2703.48,1281.93,1421.54,50.031,403.2,0.975,4.11,0.0
2026-09-11 09:30:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2029.33,1842.42,2029332.8,618.44,186.91,100.72,86.19,50.031,403.0,0.957,5.53,0.0
2026-09-11 09:30:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,1959.63,1818.96,1959626.0,473.06,140.67,100.72,39.95,50.031,397.6,0.972,4.12,0.0
2026-09-11 09:30:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,860.02,705.1,860017.3,229.7,154.92,100.72,54.19,50.031,397.7,0.966,4.9,0.0
2026-09-11 09:45:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3305.94,3078.72,3305942.2,795.97,227.22,112.17,115.05,50.007,401.0,0.972,4.08,0.0
2026-09-11 09:45:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3730.16,3558.08,3730156.9,1002.24,172.08,112.17,59.91,50.007,398.0,0.966,5.92,0.0
2026-09-11 09:45:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1664.73,1437.26,1664731.4,307.83,227.47,112.17,115.31,50.007,400.2,0.983,3.51,0.0
2026-09-11 09:45:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1558.44,1401.37,1558436.5,403.4,157.07,112.17,44.9,50.007,400.7,0.968,4.68,0.0
2026-09-11 09:45:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1064.75,867.79,1064748.6,245.58,196.96,112.17,84.79,50.007,403.4,0.974,2.75,0.0
2026-09-11 09:45:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1070.04,896.15,1070035.6,146.65,173.88,112.17,61.72,50.007,400.8,0.991,2.62,0.0
2026-09-11 09:45:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1977.64,50.0,1977643.8,496.25,2844.58,1427.59,1416.98,50.007,401.5,0.97,4.26,0.0
2026-09-11 09:45:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2076.86,1884.21,2076858.1,621.39,192.65,112.17,80.48,50.007,401.3,0.958,5.82,0.0
2026-09-11 09:45:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,1945.62,1808.91,1945617.5,537.02,136.71,112.17,24.54,50.007,399.1,0.964,4.15,0.0
2026-09-11 09:45:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,925.98,768.1,925975.1,219.01,157.88,112.17,45.71,50.007,401.9,0.973,4.73,0.0
2026-09-11 10:00:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3244.68,3032.53,3244676.9,803.72,212.15,123.92,88.22,50.054,398.8,0.971,3.73,0.0
2026-09-11 10:00:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3608.41,3414.73,3608405.9,1149.67,193.67,123.92,69.75,50.054,400.4,0.953,5.32,0.0
2026-09-11 10:00:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1667.34,1460.9,1667336.6,349.53,206.43,123.92,82.51,50.054,398.1,0.979,3.55,0.0
2026-09-11 10:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1593.26,1394.39,1593258.9,474.08,198.87,123.92,74.95,50.054,402.1,0.958,5.52,0.0
2026-09-11 10:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1061.65,877.01,1061649.6,158.52,184.64,123.92,60.72,50.054,400.5,0.989,3.29,0.0
2026-09-11 10:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1054.23,904.02,1054232.3,145.1,150.21,123.92,26.29,50.054,402.4,0.991,2.55,0.0
2026-09-11 10:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1896.75,50.0,1896751.3,467.25,3003.05,1577.18,1425.87,50.054,400.5,0.971,3.56,0.0
2026-09-11 10:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2158.06,1917.63,2158057.4,756.33,240.43,123.92,116.5,50.054,403.4,0.944,5.36,0.0
2026-09-11 10:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2020.37,1758.46,2020372.3,595.51,261.91,123.92,137.99,50.054,397.8,0.959,4.45,0.0
2026-09-11 10:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,935.57,740.33,935571.9,217.22,195.24,123.92,71.32,50.054,397.5,0.974,4.28,0.0
2026-09-11 10:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3382.89,3203.21,3382894.9,766.81,179.69,135.82,43.87,50.054,401.6,0.975,4.1,0.0
2026-09-11 10:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3884.25,3665.25,3884250.0,1244.0,219.0,135.82,83.18,50.054,400.3,0.952,5.92,0.0
2026-09-11 10:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1764.4,1609.51,1764400.6,400.88,154.89,135.82,19.07,50.054,402.8,0.975,3.45,0.0
2026-09-11 10:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1707.85,1538.64,1707853.3,497.89,169.22,135.82,33.4,50.054,398.9,0.96,5.33,0.0
2026-09-11 10:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1088.72,860.01,1088722.4,227.77,228.71,135.82,92.89,50.054,398.7,0.979,3.14,0.0
2026-09-11 10:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1078.55,865.19,1078554.4,139.66,213.37,135.82,77.55,50.054,401.2,0.992,2.74,0.0
2026-09-11 10:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1951.39,50.0,1951385.9,515.13,3131.52,1728.61,1402.91,50.054,397.6,0.967,3.5,0.0
2026-09-11 10:15:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2241.87,2004.87,2241865.7,665.88,237.0,135.82,101.18,50.054,403.2,0.959,5.71,0.0
2026-09-11 10:15:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2065.53,1817.32,2065525.2,501.08,248.21,135.82,112.39,50.054,399.7,0.972,5.03,0.0
2026-09-11 10:15:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,910.15,698.69,910147.1,240.5,211.46,135.82,75.64,50.054,399.9,0.967,4.84,0.0
2026-09-11 10:30:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3439.56,3211.2,3439557.4,738.53,228.36,147.68,80.68,50.034,402.0,0.978,3.52,0.0
2026-09-11 10:30:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3763.71,3551.27,3763707.3,1180.86,212.43,147.68,64.76,50.034,402.7,0.954,5.49,0.0
2026-09-11 10:30:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1767.26,1479.26,1767264.7,353.23,288.0,147.68,140.33,50.034,397.5,0.981,3.74,0.0
2026-09-11 10:30:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1636.68,1399.02,1636678.8,474.35,237.66,147.68,89.98,50.034,401.4,0.96,4.78,0.0
2026-09-11 10:30:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1109.58,910.87,1109583.6,227.82,198.71,147.68,51.03,50.034,398.7,0.98,3.77,0.0
2026-09-11 10:30:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1085.75,843.45,1085754.3,128.08,242.3,147.68,94.63,50.034,397.8,0.993,2.9,0.0
2026-09-11 10:30:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2079.92,50.0,2079919.1,560.83,3297.41,1879.53,1417.88,50.034,397.6,0.966,4.47,0.0
2026-09-11 10:30:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2160.75,1913.41,2160748.2,638.58,247.34,147.68,99.66,50.034,403.0,0.959,5.41,0.0
2026-09-11 10:30:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2018.81,1855.72,2018808.0,456.62,163.09,147.68,15.41,50.034,397.2,0.975,4.59,0.0
2026-09-11 10:30:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,921.86,686.45,921859.0,212.67,235.41,147.68,87.73,50.034,397.7,0.974,4.84,0.0
2026-09-11 10:45:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3529.34,3279.29,3529342.3,620.14,250.05,159.3,90.75,50.011,400.0,0.985,3.34,0.0
2026-09-11 10:45:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3993.97,3744.24,3993969.3,1094.59,249.73,159.3,90.44,50.011,400.9,0.964,5.33,0.0
2026-09-11 10:45:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1719.48,1491.57,1719482.9,480.59,227.92,159.3,68.62,50.011,403.3,0.963,3.31,0.0
2026-09-11 10:45:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1684.95,1418.58,1684945.2,448.45,266.36,159.3,107.07,50.011,401.5,0.966,5.02,0.0
2026-09-11 10:45:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1117.07,893.01,1117073.0,274.08,224.06,159.3,64.76,50.011,402.3,0.971,3.33,0.0
2026-09-11 10:45:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1169.34,936.7,1169336.0,153.3,232.63,159.3,73.34,50.011,399.2,0.992,2.88,0.0
2026-09-11 10:45:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2135.24,50.0,2135239.3,458.76,3428.83,2027.4,1401.43,50.011,397.5,0.978,4.09,0.0
2026-09-11 10:45:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2148.37,1893.54,2148366.5,605.19,254.83,159.3,95.53,50.011,400.9,0.963,5.48,0.0
2026-09-11 10:45:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2122.35,1873.86,2122351.1,475.67,248.49,159.3,89.19,50.011,397.8,0.976,4.44,0.0
2026-09-11 10:45:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,965.95,763.24,965946.0,235.12,202.7,159.3,43.41,50.011,400.3,0.972,4.46,0.0
2026-09-11 11:00:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3609.24,3408.93,3609240.0,819.38,200.31,170.46,29.85,50.012,403.3,0.975,3.76,0.0
2026-09-11 11:00:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3960.0,3699.98,3959997.5,1202.8,260.02,170.46,89.56,50.012,401.6,0.957,5.5,0.0
2026-09-11 11:00:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1767.17,1508.66,1767167.5,395.72,258.51,170.46,88.05,50.012,399.8,0.976,3.57,0.0
2026-09-11 11:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1748.21,1468.39,1748210.4,429.3,279.82,170.46,109.36,50.012,400.1,0.971,4.28,0.0
2026-09-11 11:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1102.18,830.97,1102183.9,226.14,271.21,170.46,100.75,50.012,398.3,0.98,2.96,0.0
2026-09-11 11:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1125.02,852.39,1125016.2,180.99,272.62,170.46,102.16,50.012,401.4,0.987,3.19,0.0
2026-09-11 11:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2110.62,50.0,2110618.6,467.5,3553.86,2169.54,1384.32,50.012,403.3,0.976,3.95,0.0
2026-09-11 11:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2313.09,2013.43,2313087.4,702.85,299.65,170.46,129.19,50.012,396.6,0.957,5.75,0.0
2026-09-11 11:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2135.18,1935.23,2135179.1,515.07,199.95,170.46,29.48,50.012,402.4,0.972,4.26,0.0
2026-09-11 11:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,986.48,717.39,986481.8,255.74,269.09,170.46,98.63,50.012,402.7,0.968,4.8,0.0
2026-09-11 11:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3554.64,3358.68,3554644.0,731.83,195.97,180.97,15.0,49.975,401.1,0.979,3.74,0.0
2026-09-11 11:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4012.88,3810.7,4012882.5,1210.77,202.18,180.97,21.21,49.975,397.4,0.957,5.08,0.0
2026-09-11 11:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1838.72,1604.8,1838723.1,331.84,233.92,180.97,52.95,49.975,400.6,0.984,3.29,0.0
